"blockTimeRounded","days","playerIndex","parcelIndex","playerTotalFudTerms","playerChangeFudTerms","parcelTotalFudTerms","parcelChangeFudTerms","totalHarvesters","averageHarvesterLevel","totalReservoirs","averageReservoirLevel","totalAltars","averageAltarLevel","totalMakers","averageMakerLevel","destroyValueFudTerms","useCaseName"
12522,0.3,0,0,7289170,0,1822292.5,0,,,,,,,,,0,"emptyParcelReservoirs"
12522,0.3,0,0,7289170,0,1822292.5,0,,,,,1,1,,,0,"craftAndEquipAltar"
12522,0.3,0,0,7288680,-490,1822292.5,0,,,1,1,1,1,,,0,"craftAndEquipFudReservoir"
12522,0.3,0,0,7288660,-20,1822292.5,0,1,1,1,1,1,1,,,245,"craftAndEquipFudHarvester"
12522,0.3,0,0,7288140,-520,1822292.5,0,1,1,2,1,1,1,,,255,"craftAndEquipFomoReservoir"
12522,0.3,0,0,7288120,-20,1822292.5,0,2,1,2,1,1,1,,,515,"craftAndEquipFomoHarvester"
12522,0.3,0,0,7287675,-445,1822292.5,0,2,1,3,1,1,1,,,525,"craftAndEquipAlphaReservoir"
12522,0.3,0,0,7287656.4,-18.600000000093132,1822292.5,0,3,1,3,1,1,1,,,747.5,"craftAndEquipAlphaHarvester"
12522,0.3,0,0,7287111.4,-545,1822292.5,0,3,1,4,1,1,1,,,756.8,"craftAndEquipKekReservoir"
12522,0.3,0,0,7287090.4,-21.000000000116415,1822292.5,0,4,1,4,1,1,1,,,1029.3,"craftAndEquipKekHarvester"
12522,0.3,0,0,7286090.4,-1000,1822292.5,0,4,1,4,1,1,1,,,1039.8,"upgradeHighestLevelAltar"
12522,0.3,1,0,7289170,0,1822292.5,0,,,,,,,,,0,"emptyParcelReservoirs"
12522,0.3,1,0,7289170,0,1822292.5,0,,,,,1,1,,,0,"craftAndEquipAltar"
12522,0.3,1,0,7288680,-490,1822292.5,0,,,1,1,1,1,,,0,"craftAndEquipFudReservoir"
12522,0.3,1,0,7288660,-20,1822292.5,0,1,1,1,1,1,1,,,245,"craftAndEquipFudHarvester"
