"blockTimeRounded","days","playerIndex","parcelIndex","playerTotalFudTerms","playerChangeFudTerms","parcelTotalFudTerms","parcelChangeFudTerms","totalHarvesters","averageHarvesterLevel","totalReservoirs","averageReservoirLevel","totalAltars","averageAltarLevel","totalMakers","averageMakerLevel","destroyValueFudTerms","useCaseName"
12522,0.3,0,0,7289170,0,56944.5,0,,,,,,,,,0,"emptyParcelReservoirs"
12522,0.3,0,0,7289170,0,56944.5,0,,,,,1,1,,,0,"craftAndEquipAltar"
12522,0.3,0,0,7288680,-490,56944.5,0,,,1,1,1,1,,,0,"craftAndEquipFudReservoir"
12522,0.3,0,0,7288190,-490,56944.5,0,1,1,1,1,1,1,,,245,"craftAndEquipFudHarvester"
12522,0.3,0,0,7287670,-520,56944.5,0,1,1,2,1,1,1,,,490,"craftAndEquipFomoReservoir"
12522,0.3,0,0,7287150,-520,56944.5,0,2,1,2,1,1,1,,,750,"craftAndEquipFomoHarvester"
12522,0.3,0,0,7286705,-445,56944.5,0,2,1,3,1,1,1,,,1010,"craftAndEquipAlphaReservoir"
12522,0.3,0,0,7286245,-460,56944.5,0,3,1,3,1,1,1,,,1232.5,"craftAndEquipAlphaHarvester"
12522,0.3,0,0,7285700,-545,56944.5,0,3,1,4,1,1,1,,,1462.5,"craftAndEquipKekReservoir"
12522,0.3,0,0,7285140,-560,56944.5,0,4,1,4,1,1,1,,,1735,"craftAndEquipKekHarvester"
12522,0.3,0,0,7284140,-1000,56944.5,0,4,1,4,1,1,1,,,2015,"upgradeHighestLevelAltar"
12522,0.3,1,0,7289170,0,56944.5,0,,,,,,,,,0,"emptyParcelReservoirs"
12522,0.3,1,0,7289170,0,56944.5,0,,,,,1,1,,,0,"craftAndEquipAltar"
12522,0.3,1,0,7288680,-490,56944.5,0,,,1,1,1,1,,,0,"craftAndEquipFudReservoir"
12522,0.3,1,0,7288190,-490,56944.5,0,1,1,1,1,1,1,,,245,"craftAndEquipFudHarvester"
12522,0.3,1,0,7287670,-520,56944.5,0,1,1,2,1,1,1,,,490,"craftAndEquipFomoReservoir"
12522,0.3,1,0,7287150,-520,56944.5,0,2,1,2,1,1,1,,,750,"craftAndEquipFomoHarvester"
12522,0.3,1,0,7286705,-445,56944.5,0,2,1,3,1,1,1,,,1010,"craftAndEquipAlphaReservoir"
12522,0.3,1,0,7286245,-460,56944.5,0,3,1,3,1,1,1,,,1232.5,"craftAndEquipAlphaHarvester"
12522,0.3,1,0,7285700,-545,56944.5,0,3,1,4,1,1,1,,,1462.5,"craftAndEquipKekReservoir"
12522,0.3,1,0,7285140,-560,56944.5,0,4,1,4,1,1,1,,,1735,"craftAndEquipKekHarvester"
12522,0.3,1,0,7284140,-1000,56944.5,0,4,1,4,1,1,1,,,2015,"upgradeHighestLevelAltar"
12522,0.3,2,0,7289170,0,56944.5,0,,,,,,,,,0,"emptyParcelReservoirs"
12522,0.3,2,0,7289170,0,56944.5,0,,,,,1,1,,,0,"craftAndEquipAltar"
12522,0.3,2,0,7288680,-490,56944.5,0,,,1,1,1,1,,,0,"craftAndEquipFudReservoir"
12522,0.3,2,0,7288190,-490,56944.5,0,1,1,1,1,1,1,,,245,"craftAndEquipFudHarvester"
12522,0.3,2,0,7287670,-520,56944.5,0,1,1,2,1,1,1,,,490,"craftAndEquipFomoReservoir"
12522,0.3,2,0,7287150,-520,56944.5,0,2,1,2,1,1,1,,,750,"craftAndEquipFomoHarvester"
12522,0.3,2,0,7286705,-445,56944.5,0,2,1,3,1,1,1,,,1010,"craftAndEquipAlphaReservoir"
12522,0.3,2,0,7286245,-460,56944.5,0,3,1,3,1,1,1,,,1232.5,"craftAndEquipAlphaHarvester"
12522,0.3,2,0,7285700,-545,56944.5,0,3,1,4,1,1,1,,,1462.5,"craftAndEquipKekReservoir"
12522,0.3,2,0,7285140,-560,56944.5,0,4,1,4,1,1,1,,,1735,"craftAndEquipKekHarvester"
12522,0.3,3,0,7289170,0,56944.5,0,,,,,,,,,0,"emptyParcelReservoirs"
12522,0.3,3,0,7289170,0,56944.5,0,,,,,1,1,,,0,"craftAndEquipAltar"
12522,0.3,3,0,7288680,-490,56944.5,0,,,1,1,1,1,,,0,"craftAndEquipFudReservoir"
12522,0.3,3,0,7288190,-490,56944.5,0,1,1,1,1,1,1,,,245,"craftAndEquipFudHarvester"
12522,0.3,3,0,7287700,-490,56944.5,0,2,1,1,1,1,1,,,490,"craftAndEquipFudHarvester"
12522,0.3,3,0,7286700,-1000,56944.5,0,2,1,1,1,1,1,,,735,"upgradeHighestLevelAltar"
25043,0.7,0,0,7284144.833333334,4.8333333331975155,56934.83333333333,0,4,1,4,1,1,1,,,2515,"emptyParcelReservoirs"
25043,0.7,1,0,7284144.833333334,4.8333333331975155,56934.83333333333,0,4,1,4,1,1,1,,,2515,"emptyParcelReservoirs"
25043,0.7,2,0,7285144.833333334,4.8333333331975155,56934.83333333333,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
25043,0.7,3,0,7286702.5,2.5,56939.5,0,2,1,1,1,1,1,,,1235,"emptyParcelReservoirs"
37565,1,0,0,7284149.666666667,4.8333333331975155,56925.166666666664,0,4,1,4,1,1,1,,,2515,"emptyParcelReservoirs"
37565,1,1,0,7284149.666666667,4.8333333331975155,56925.166666666664,0,4,1,4,1,1,1,,,2515,"emptyParcelReservoirs"
37565,1,2,0,7285149.666666667,4.8333333331975155,56925.166666666664,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
37565,1,3,0,7286705,2.5,56934.5,0,2,1,1,1,1,1,,,1235,"emptyParcelReservoirs"
50087,1.3,0,0,7284154.499999999,4.8333333331975155,56915.50000000001,0,4,1,4,1,1,1,,,2515,"emptyParcelReservoirs"
50087,1.3,1,0,7284154.499999999,4.8333333331975155,56915.50000000001,0,4,1,4,1,1,1,,,2515,"emptyParcelReservoirs"
50087,1.3,2,0,7285154.499999999,4.8333333331975155,56915.50000000001,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
50087,1.3,3,0,7286707.5,2.5,56929.5,0,2,1,1,1,1,1,,,1235,"emptyParcelReservoirs"
62609,1.7,0,0,7284159.333333333,4.8333333331975155,56905.833333333336,0,4,1,4,1,1,1,,,2515,"emptyParcelReservoirs"
62609,1.7,1,0,7284159.333333333,4.8333333331975155,56905.833333333336,0,4,1,4,1,1,1,,,2515,"emptyParcelReservoirs"
62609,1.7,2,0,7285159.333333333,4.8333333331975155,56905.833333333336,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
62609,1.7,3,0,7286710,2.5,56924.5,0,2,1,1,1,1,1,,,1235,"emptyParcelReservoirs"
75130,2,0,0,7284164.166666666,4.8333333331975155,56896.16666666667,0,4,1,4,1,1,1,,,2515,"emptyParcelReservoirs"
75130,2,1,0,7284164.166666666,4.8333333331975155,56896.16666666667,0,4,1,4,1,1,1,,,2515,"emptyParcelReservoirs"
75130,2,2,0,7285164.166666666,4.8333333331975155,56896.16666666667,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
75130,2,3,0,7286712.5,2.5,56919.5,0,2,1,1,1,1,1,,,1235,"emptyParcelReservoirs"
87652,2.3,0,0,7284168.999999998,4.8333333331975155,56886.500000000015,0,4,1,4,1,1,2,,,2515,"emptyParcelReservoirs"
87652,2.3,0,0,7283478.999999998,-690,56886.500000000015,0,4,1,4,1,1,2,,,2515,"upgradeLowestLevelFudHarvester"
87652,2.3,0,0,7277128.999999998,-6350,56886.500000000015,0,4,1,4,1,1,2,1,1,2860,"craftAndEquipMaker"
87652,2.3,0,0,7264528.999999998,-12600,56886.500000000015,0,4,1,4,1,1,2,1,1,6035,"upgradeLowestLevelMaker"
87652,2.3,1,0,7284168.999999998,4.8333333331975155,56886.500000000015,0,4,1,4,1,1,2,,,2515,"emptyParcelReservoirs"
87652,2.3,1,0,7283478.999999998,-690,56886.500000000015,0,4,1,4,1,1,2,,,2515,"upgradeLowestLevelFudHarvester"
87652,2.3,1,0,7277128.999999998,-6350,56886.500000000015,0,4,1,4,1,1,2,1,1,2860,"craftAndEquipMaker"
87652,2.3,1,0,7264528.999999998,-12600,56886.500000000015,0,4,1,4,1,1,2,1,1,6035,"upgradeLowestLevelMaker"
87652,2.3,2,0,7285168.999999998,4.8333333331975155,56886.500000000015,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
87652,2.3,3,0,7286715,2.5,56914.5,0,2,1,1,1,1,2,,,1235,"emptyParcelReservoirs"
87652,2.3,3,0,7285765,-950,56914.5,0,2,1,1,1,1,2,,,1235,"upgradeLowestLevelFudReservoir"
87652,2.3,3,0,7285275,-490,56914.5,0,3,1,1,1,1,2,,,1710,"craftAndEquipFudHarvester"
87652,2.3,3,0,7284785,-490,56914.5,0,4,1,1,1,1,2,,,1955,"craftAndEquipFudHarvester"
100174,2.7,0,0,7264533.833333332,4.8333333331975155,56876.83333333334,0,4,1,4,1,1,2,1,1,12335,"emptyParcelReservoirs"
100174,2.7,1,0,7264533.833333332,4.8333333331975155,56876.83333333334,0,4,1,4,1,1,2,1,1,12335,"emptyParcelReservoirs"
100174,2.7,2,0,7285173.833333332,4.8333333331975155,56876.83333333334,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
100174,2.7,3,0,7284787.5,2.5,56909.5,0,4,1,1,1,1,2,,,2200,"emptyParcelReservoirs"
112696,3,0,0,7264538.666666666,4.8333333331975155,56867.16666666667,0,4,1,4,1,1,2,1,1,12335,"emptyParcelReservoirs"
112696,3,1,0,7264538.666666666,4.8333333331975155,56867.16666666667,0,4,1,4,1,1,2,1,1,12335,"emptyParcelReservoirs"
112696,3,2,0,7285178.666666666,4.8333333331975155,56867.16666666667,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
112696,3,3,0,7284790,2.5,56904.5,0,4,1,1,1,1,2,,,2200,"emptyParcelReservoirs"
125217,3.3,0,0,7264543.499999999,4.8333333331975155,56857.50000000001,0,4,1,4,1,1,2,1,1,12335,"emptyParcelReservoirs"
125217,3.3,1,0,7264543.499999999,4.8333333331975155,56857.50000000001,0,4,1,4,1,1,2,1,1,12335,"emptyParcelReservoirs"
125217,3.3,2,0,7285183.499999999,4.8333333331975155,56857.50000000001,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
125217,3.3,3,0,7284792.75,2.75,56899.5,0,4,1,1,2,1,2,,,2200,"emptyParcelReservoirs"
137739,3.7,0,0,7264548.333333332,4.8333333331975155,56847.83333333334,0,4,1.25,4,1,1,2,1,1,12335,"emptyParcelReservoirs"
137739,3.7,0,0,7263598.333333332,-950,56847.83333333334,0,4,1.25,4,1,1,2,1,1,12335,"upgradeLowestLevelFudReservoir"
137739,3.7,1,0,7264548.333333332,4.8333333331975155,56847.83333333334,0,4,1.25,4,1,1,2,1,1,12335,"emptyParcelReservoirs"
137739,3.7,1,0,7263598.333333332,-950,56847.83333333334,0,4,1.25,4,1,1,2,1,1,12335,"upgradeLowestLevelFudReservoir"
137739,3.7,2,0,7285188.333333332,4.8333333331975155,56847.83333333334,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
137739,3.7,3,0,7284798.616666667,5.866666666697711,56888.833333333336,0,4,1,1,2,1,2,,,2200,"emptyParcelReservoirs"
150261,4,0,0,7263604.333333332,5.999999999941792,56835.83333333334,0,4,1.25,4,1,1,2,1,1,12810,"emptyParcelReservoirs"
150261,4,1,0,7263604.333333332,5.999999999941792,56835.83333333334,0,4,1.25,4,1,1,2,1,1,12810,"emptyParcelReservoirs"
150261,4,2,0,7285193.166666665,4.8333333331975155,56838.16666666668,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
150261,4,3,0,7284804.483333333,5.866666666697711,56878.16666666667,0,4,1,1,2,1,2,,,2200,"emptyParcelReservoirs"
162783,4.3,0,0,7263610.333333331,5.999999999941792,56823.83333333335,0,4,1.25,4,1,1,2,1,2,12810,"emptyParcelReservoirs"
162783,4.3,0,0,7261610.333333331,-2000,56823.83333333335,0,4,1.25,4,1,1,2,1,2,12810,"upgradeHighestLevelAltar"
162783,4.3,1,0,7263610.333333331,5.999999999941792,56823.83333333335,0,4,1.25,4,1,1,2,1,2,12810,"emptyParcelReservoirs"
162783,4.3,1,0,7261610.333333331,-2000,56823.83333333335,0,4,1.25,4,1,1,2,1,2,12810,"upgradeHighestLevelAltar"
162783,4.3,2,0,7285197.999999998,4.8333333331975155,56828.500000000015,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
162783,4.3,3,0,7284810.35,5.866666666697711,56867.50000000001,0,4,1,1,2,1,2,,,2200,"emptyParcelReservoirs"
175304,4.7,0,0,7261616.583333332,6.249999999941792,56811.83333333334,0,4,1.25,4,1.25,1,2,1,2,13810,"emptyParcelReservoirs"
175304,4.7,0,0,7260846.583333332,-770,56811.83333333334,0,4,1.25,4,1.25,1,2,1,2,13810,"upgradeLowestLevelFomoHarvester"
175304,4.7,1,0,7261616.583333332,6.249999999941792,56811.83333333334,0,4,1.25,4,1.25,1,2,1,2,13810,"emptyParcelReservoirs"
175304,4.7,1,0,7260846.583333332,-770,56811.83333333334,0,4,1.25,4,1.25,1,2,1,2,13810,"upgradeLowestLevelFomoHarvester"
175304,4.7,2,0,7285202.833333332,4.8333333331975155,56818.83333333334,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
175304,4.7,3,0,7284816.216666667,5.866666666697711,56856.83333333334,0,4,1,1,2,1,2,,,2200,"emptyParcelReservoirs"
187826,5,0,0,7260853.749999998,7.166666666686069,56798.166666666686,0,4,1.25,4,1.25,1,2,1,2,14195,"emptyParcelReservoirs"
187826,5,1,0,7260853.749999998,7.166666666686069,56798.166666666686,0,4,1.25,4,1.25,1,2,1,2,14195,"emptyParcelReservoirs"
187826,5,2,0,7285207.666666664,4.8333333331975155,56809.166666666686,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
187826,5,3,0,7284822.083333334,5.866666666697711,56846.16666666668,0,4,1,1,2,1,2,,,2200,"emptyParcelReservoirs"
200348,5.3,0,0,7260860.916666666,7.166666666686069,56784.500000000015,0,4,1.25,4,1.25,1,2,1,2,14195,"emptyParcelReservoirs"
200348,5.3,1,0,7260860.916666666,7.166666666686069,56784.500000000015,0,4,1.25,4,1.25,1,2,1,2,14195,"emptyParcelReservoirs"
200348,5.3,2,0,7285212.499999998,4.8333333331975155,56799.500000000015,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
200348,5.3,3,0,7284827.95,5.866666666697711,56835.500000000015,0,4,1,1,2,1,2,,,2200,"emptyParcelReservoirs"
212870,5.7,0,0,7260868.083333332,7.166666666686069,56770.83333333335,0,4,1.25,4,1.25,1,2,1,2,14195,"emptyParcelReservoirs"
212870,5.7,1,0,7260868.083333332,7.166666666686069,56770.83333333335,0,4,1.25,4,1.25,1,2,1,2,14195,"emptyParcelReservoirs"
212870,5.7,2,0,7285217.333333331,4.8333333331975155,56789.83333333335,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
212870,5.7,3,0,7284833.816666666,5.866666666697711,56824.83333333335,0,4,1,1,2,1,2,,,2200,"emptyParcelReservoirs"
225391,6,0,0,7260875.249999998,7.166666666686069,56757.166666666686,0,4,1.5,4,1.25,1,2,1,2,14195,"emptyParcelReservoirs"
225391,6,0,0,7259830.249999998,-1045,56757.166666666686,0,4,1.5,4,1.25,1,2,1,2,14195,"upgradeLowestLevelFomoReservoir"
225391,6,1,0,7260875.249999998,7.166666666686069,56757.166666666686,0,4,1.5,4,1.25,1,2,1,2,14195,"emptyParcelReservoirs"
225391,6,1,0,7259830.249999998,-1045,56757.166666666686,0,4,1.5,4,1.25,1,2,1,2,14195,"upgradeLowestLevelFomoReservoir"
225391,6,2,0,7285222.166666664,4.8333333331975155,56780.166666666686,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
225391,6,3,0,7284839.683333334,5.866666666697711,56814.166666666686,0,4,1,1,2,1,2,,,2200,"emptyParcelReservoirs"
237913,6.3,0,0,7259838.083333332,7.833333333430346,56742.166666666686,0,4,1.5,4,1.25,1,2,1,2,14717.5,"emptyParcelReservoirs"
237913,6.3,1,0,7259838.083333332,7.833333333430346,56742.166666666686,0,4,1.5,4,1.25,1,2,1,2,14717.5,"emptyParcelReservoirs"
237913,6.3,2,0,7285226.999999998,4.8333333331975155,56770.500000000015,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
237913,6.3,3,0,7284845.550000001,5.866666666697711,56803.50000000002,0,4,1,1,2,1,2,,,2200,"emptyParcelReservoirs"
250435,6.7,0,0,7259845.916666665,7.833333333430346,56727.166666666686,0,4,1.5,4,1.25,1,2,1,2,14717.5,"emptyParcelReservoirs"
250435,6.7,1,0,7259845.916666665,7.833333333430346,56727.166666666686,0,4,1.5,4,1.25,1,2,1,2,14717.5,"emptyParcelReservoirs"
250435,6.7,2,0,7285231.83333333,4.8333333331975155,56760.83333333336,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
250435,6.7,3,0,7284851.416666667,5.866666666697711,56792.83333333336,0,4,1,1,2,1,2,,,2200,"emptyParcelReservoirs"
262957,7,0,0,7259853.949999999,8.03333333338378,56712.16666666668,0,4,1.5,4,1.5,1,2,1,2,14717.5,"emptyParcelReservoirs"
262957,7,0,0,7259233.949999999,-620,56712.16666666668,0,4,1.5,4,1.5,1,2,1,2,14717.5,"upgradeLowestLevelAlphaHarvester"
262957,7,1,0,7259853.949999999,8.03333333338378,56712.16666666668,0,4,1.5,4,1.5,1,2,1,2,14717.5,"emptyParcelReservoirs"
262957,7,1,0,7259233.949999999,-620,56712.16666666668,0,4,1.5,4,1.5,1,2,1,2,14717.5,"upgradeLowestLevelAlphaHarvester"
262957,7,2,0,7285236.666666664,4.8333333331975155,56751.166666666686,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
262957,7,3,0,7284857.283333333,5.866666666697711,56782.16666666669,0,4,1,1,2,1,2,,,2200,"emptyParcelReservoirs"
275478,7.3,0,0,7259243.083333332,9.133333333476912,56695.166666666686,0,4,1.5,4,1.5,1,2,1,2,15027.5,"emptyParcelReservoirs"
275478,7.3,1,0,7259243.083333332,9.133333333476912,56695.166666666686,0,4,1.5,4,1.5,1,2,1,2,15027.5,"emptyParcelReservoirs"
275478,7.3,2,0,7285241.499999997,4.8333333331975155,56741.50000000002,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
275478,7.3,3,0,7284863.15,5.866666666697711,56771.50000000003,0,4,1,1,2,1,2,,,2200,"emptyParcelReservoirs"
288000,7.7,0,0,7259252.216666667,9.133333333476912,56678.166666666686,0,4,1.5,4,1.5,1,2,1,2,15027.5,"emptyParcelReservoirs"
288000,7.7,1,0,7259252.216666667,9.133333333476912,56678.166666666686,0,4,1.5,4,1.5,1,2,1,2,15027.5,"emptyParcelReservoirs"
288000,7.7,2,0,7285246.33333333,4.8333333331975155,56731.83333333336,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
288000,7.7,3,0,7284869.016666668,5.866666666697711,56760.833333333365,0,4,1,1,2,1,2,,,2200,"emptyParcelReservoirs"
300522,8,0,0,7259261.35,9.133333333476912,56661.166666666686,0,4,1.5,4,1.5,1,2,1,2,15027.5,"emptyParcelReservoirs"
300522,8,1,0,7259261.35,9.133333333476912,56661.166666666686,0,4,1.5,4,1.5,1,2,1,2,15027.5,"emptyParcelReservoirs"
300522,8,2,0,7285251.166666663,4.8333333331975155,56722.16666666669,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
300522,8,3,0,7284874.883333334,5.866666666697711,56750.1666666667,0,4,1,1,2,1,2,,,2200,"emptyParcelReservoirs"
313043,8.3,0,0,7259270.483333332,9.133333333476912,56644.166666666686,0,4,1.75,4,1.5,1,2,1,2,15027.5,"emptyParcelReservoirs"
313043,8.3,0,0,7258360.483333332,-910,56644.166666666686,0,4,1.75,4,1.5,1,2,1,2,15027.5,"upgradeLowestLevelAlphaReservoir"
313043,8.3,1,0,7259270.483333332,9.133333333476912,56644.166666666686,0,4,1.75,4,1.5,1,2,1,2,15027.5,"emptyParcelReservoirs"
313043,8.3,1,0,7258360.483333332,-910,56644.166666666686,0,4,1.75,4,1.5,1,2,1,2,15027.5,"upgradeLowestLevelAlphaReservoir"
313043,8.3,2,0,7285255.999999996,4.8333333331975155,56712.50000000003,0,4,1,4,1,1,1,,,2015,"emptyParcelReservoirs"
313043,8.3,3,0,7284880.75,5.866666666697711,56739.50000000004,0,4,1,1,2,1,2,,,2200,"emptyParcelReservoirs"
325565,8.7,0,0,7258370.283333333,9.800000000221189,56625.83333333335,0,4,1.75,4,1.5,1,3,1,2,15482.5,"emptyParcelReservoirs"
325565,8.7,0,0,7257480.283333333,-890,56625.83333333335,0,4,1.75,4,1.5,1,3,1,2,15482.5,"upgradeLowestLevelFudHarvester"
