"blockTimeRounded","days","playerIndex","parcelIndex","playerTotalFudTerms","playerChangeFudTerms","parcelTotalFudTerms","parcelChangeFudTerms","totalHarvesters","averageHarvesterLevel","totalReservoirs","averageReservoirLevel","totalAltars","averageAltarLevel","totalMakers","averageMakerLevel","destroyValueFudTerms","useCaseName"
37565,1,0,0,14574346.000000002,8.000000000349246,3644553.0000000005,0,4,1,4,1,1,1,,,2005,"emptyParcelReservoirs"
37565,1,1,0,14573828,9,3644549,0,6,1,4,1,1,1,,,2265,"emptyParcelReservoirs"
37565,1,2,0,14573828,9,3644549,0,6,1,4,1,1,1,,,2265,"emptyParcelReservoirs"
37565,1,3,0,14576375,2.5,3644575,0,2,1,1,1,1,1,,,985,"emptyParcelReservoirs"
50087,1.3,0,0,14574354,8.000000000349246,3644537,0,4,1,4,1,1,1,,,2005,"emptyParcelReservoirs"
50087,1.3,1,0,14573837,9,3644531,0,6,1,4,1,1,1,,,2265,"emptyParcelReservoirs"
50087,1.3,2,0,14573837,9,3644531,0,6,1,4,1,1,1,,,2265,"emptyParcelReservoirs"
50087,1.3,3,0,14576377.5,2.5,3644570,0,2,1,1,1,1,1,,,985,"emptyParcelReservoirs"
62609,1.7,0,0,14574362.000000002,8.000000000349246,3644521.0000000005,0,4,1,4,1,1,1,,,2005,"emptyParcelReservoirs"
62609,1.7,1,0,14573846,9,3644513,0,6,1,4,1,1,1,,,2265,"emptyParcelReservoirs"
62609,1.7,2,0,14573846,9,3644513,0,6,1,4,1,1,1,,,2265,"emptyParcelReservoirs"
62609,1.7,3,0,14576380,2.5,3644565,0,2,1,1,1,1,1,,,985,"emptyParcelReservoirs"
75130,2,0,0,14574370.000000002,8.000000000349246,3644505.0000000005,0,4,1,4,1,1,1,,,2005,"emptyParcelReservoirs"
75130,2,1,0,14573855,9,3644495,0,6,1,4,1,1,1,,,2265,"emptyParcelReservoirs"
75130,2,2,0,14573855,9,3644495,0,6,1,4,1,1,1,,,2265,"emptyParcelReservoirs"
75130,2,3,0,14576382.5,2.5,3644560,0,2,1,1,1,1,1,,,985,"emptyParcelReservoirs"
87652,2.3,0,0,14574378,8.000000000349246,3644489,0,4,1,4,1,1,2,,,2005,"emptyParcelReservoirs"
87652,2.3,0,0,14573898,-480,3644489,0,4,1,4,1,1,2,,,2005,"upgradeLowestLevelFudHarvester"
87652,2.3,0,0,14567548,-6350,3644489,0,4,1,4,1,1,2,1,1,2245,"craftAndEquipMaker"
87652,2.3,0,0,14554948,-12600,3644489,0,4,1,4,1,1,2,1,1,5420,"upgradeLowestLevelMaker"
87652,2.3,1,0,14573864,9,3644477,0,6,1,4,1,1,2,,,2265,"emptyParcelReservoirs"
87652,2.3,1,0,14572914,-950,3644477,0,6,1,4,1,1,2,,,2265,"upgradeLowestLevelFudReservoir"
87652,2.3,1,0,14572674,-240,3644477,0,7,1,4,1,1,2,,,2740,"craftAndEquipFudHarvester"
87652,2.3,1,0,14572434,-240,3644477,0,8,1,4,1,1,2,,,2860,"craftAndEquipFudHarvester"
87652,2.3,1,0,14572194,-240,3644477,0,9,1,4,1,1,2,,,2980,"craftAndEquipFudHarvester"
87652,2.3,1,0,14565844,-6350,3644477,0,9,1,4,1,1,2,1,1,3100,"craftAndEquipMaker"
87652,2.3,1,0,14553244,-12600,3644477,0,9,1,4,1,1,2,1,1,6275,"upgradeLowestLevelMaker"
87652,2.3,2,0,14573864,9,3644477,0,6,1,4,1,1,2,,,2265,"emptyParcelReservoirs"
87652,2.3,2,0,14572914,-950,3644477,0,6,1,4,1,1,2,,,2265,"upgradeLowestLevelFudReservoir"
87652,2.3,2,0,14572674,-240,3644477,0,7,1,4,1,1,2,,,2740,"craftAndEquipFudHarvester"
87652,2.3,2,0,14572434,-240,3644477,0,8,1,4,1,1,2,,,2860,"craftAndEquipFudHarvester"
87652,2.3,2,0,14572194,-240,3644477,0,9,1,4,1,1,2,,,2980,"craftAndEquipFudHarvester"
87652,2.3,2,0,14565844,-6350,3644477,0,9,1,4,1,1,2,1,1,3100,"craftAndEquipMaker"
87652,2.3,2,0,14553244,-12600,3644477,0,9,1,4,1,1,2,1,1,6275,"upgradeLowestLevelMaker"
87652,2.3,3,0,14576385,2.5,3644555,0,2,1,1,1,1,2,,,985,"emptyParcelReservoirs"
87652,2.3,3,0,14575435,-950,3644555,0,2,1,1,1,1,2,,,985,"upgradeLowestLevelFudReservoir"
87652,2.3,3,0,14575195,-240,3644555,0,3,1,1,1,1,2,,,1460,"craftAndEquipFudHarvester"
87652,2.3,3,0,14574955,-240,3644555,0,4,1,1,1,1,2,,,1580,"craftAndEquipFudHarvester"
87652,2.3,3,0,14574715,-240,3644555,0,5,1,1,1,1,2,,,1700,"craftAndEquipFudHarvester"
100174,2.7,0,0,14554956.000000002,8.000000000349246,3644473.0000000005,0,4,1.25,4,1,1,2,1,1,11720,"emptyParcelReservoirs"
100174,2.7,0,0,14554006.000000002,-950,3644473.0000000005,0,4,1.25,4,1,1,2,1,1,11720,"upgradeLowestLevelFudReservoir"
100174,2.7,1,0,14553253,9,3644459,0,9,1,4,1,1,2,1,1,12575,"emptyParcelReservoirs"
100174,2.7,2,0,14553253,9,3644459,0,9,1,4,1,1,2,1,1,12575,"emptyParcelReservoirs"
100174,2.7,3,0,14574717.5,2.5,3644550,0,5,1,1,1,1,2,,,1820,"emptyParcelReservoirs"
112696,3,0,0,14554014.166666668,8.166666666860692,3644456.666666667,0,4,1.25,4,1,1,2,1,1,12195,"emptyParcelReservoirs"
112696,3,1,0,14553262,9,3644441,0,9,1,4,1,1,2,1,1,12575,"emptyParcelReservoirs"
112696,3,2,0,14553262,9,3644441,0,9,1,4,1,1,2,1,1,12575,"emptyParcelReservoirs"
112696,3,3,0,14574720,2.5,3644545,0,5,1,1,1,1,2,,,1820,"emptyParcelReservoirs"
125217,3.3,0,0,14554022.333333336,8.166666666860692,3644440.333333334,0,4,1.25,4,1,1,2,1,1,12195,"emptyParcelReservoirs"
125217,3.3,1,0,14553271.25,9.25,3644423,0,9,1,4,1.25,1,2,1,1,12575,"emptyParcelReservoirs"
125217,3.3,1,0,14551271.25,-2000,3644423,0,9,1,4,1.25,1,2,1,1,12575,"upgradeHighestLevelAltar"
125217,3.3,2,0,14553271.25,9.25,3644423,0,9,1,4,1.25,1,2,1,1,12575,"emptyParcelReservoirs"
125217,3.3,2,0,14551271.25,-2000,3644423,0,9,1,4,1.25,1,2,1,1,12575,"upgradeHighestLevelAltar"
125217,3.3,3,0,14574722.75,2.75,3644540,0,5,1,1,2,1,2,,,1820,"emptyParcelReservoirs"
125217,3.3,3,0,14572722.75,-2000,3644540,0,5,1,1,2,1,2,,,1820,"upgradeHighestLevelAltar"
137739,3.7,0,0,14554030.750000004,8.416666666860692,3644424.000000001,0,4,1.25,4,1.25,1,2,1,1,12195,"emptyParcelReservoirs"
137739,3.7,0,0,14552030.750000004,-2000,3644424.000000001,0,4,1.25,4,1.25,1,2,1,1,12195,"upgradeHighestLevelAltar"
137739,3.7,1,0,14551288.75,17.5,3644390,0,9,1,4,1.25,1,2,1,1,13575,"emptyParcelReservoirs"
